num_people_enrolled,total_class_size,class_number,term,professor
0 (permission required) Instructor Permission Required,0,COMP 496 001,FALL2018,"Vannucci, MarinaNakhleh, Luay"
75,52,COMP 504 001,FALL2018,"Joyner, Mackale R."
40,8,COMP 509 001,FALL2018,"Vardi, Moshe Y."
25,37,COMP 531 001,FALL2018,"Joyner, Mackale R."
24,5,COMP 532 002,FALL2018,"Johnson, David B."
60,48,COMP 533 001,FALL2018,"Myers, Risa B."
15,15,COMP 534 001,FALL2018,"Mellor-Crummey, John M."
40,9,COMP 536 001,FALL2018,"Chen, Ang"
0 (permission required) Instructor Permission Required,41,COMP 543 001,FALL2018,"Myers, Risa B."
22,9,COMP 544 001,FALL2018,"Cartwright, Robert S.Vrvilo, Nicholas B."
24,15,COMP 550 001,FALL2018,"Kavraki, Lydia E."
140,74,COMP 554 004,FALL2018,"Simar, Ray"
80,23,COMP 557 001,FALL2018,"Subramanian, Devika"
50,12,COMP 571 001,FALL2018,"Ogilvie, Huw A."
63,58,COMP 576 001,FALL2018,"Patel, Ankit B."
110,73,COMP 582 001,FALL2018,"Palem, Krishna V.Cartwright, Robert S."
0 (permission required) Instructor Permission Required,1,COMP 590 001,FALL2018,"Vardi, Moshe Y."
0 (permission required) Instructor Permission Required,2,COMP 590 002,FALL2018,"Jermaine, Christopher M."
0 (permission required) Instructor Permission Required,0,COMP 590 003,FALL2018,"Wallach, Dan S."
0 (permission required) Instructor Permission Required,0,COMP 590 004,FALL2018,"Warren, Joe D."
0 (permission required) Instructor Permission Required,1,COMP 590 005,FALL2018,"Subramanian, Devika"
0 (permission required) Instructor Permission Required,1,COMP 590 006,FALL2018,"Nakhleh, Luay"
0 (permission required) Instructor Permission Required,0,COMP 590 007,FALL2018,"Wong, Stephen B."
0 (permission required) Instructor Permission Required,0,COMP 590 008,FALL2018,"Chaudhuri, Swarat"
0 (permission required) Instructor Permission Required,3,COMP 590 009,FALL2018,"Joyner, Mackale R."
0 (permission required) Instructor Permission Required,0,COMP 590 010,FALL2018,"Rixner, Scott"
0 (permission required) Instructor Permission Required,0,COMP 590 011,FALL2018,"Baraniuk, Richard G."
0 (permission required) Instructor Permission Required,0,COMP 590 012,FALL2018,"Ng, Tze Sing E."
0 (permission required) Instructor Permission Required,0,COMP 590 013,FALL2018,"Shrivastava, Anshumali"
0 (permission required) Instructor Permission Required,0,COMP 590 014,FALL2018,"Cartwright, Robert S."
0 (permission required) Instructor Permission Required,0,COMP 590 015,FALL2018,"Palem, Krishna V."
0 (permission required) Instructor Permission Required,4,COMP 590 016,FALL2018,"Cox, Alan L."
0 (permission required) Instructor Permission Required,2,COMP 590 017,FALL2018,"Simar, Ray"
0 (permission required) Instructor Permission Required,0,COMP 591 001,FALL2018,"Rixner, Scott"
75,67,COMP 600 001,FALL2018,"Volz, Tracy M."
0 (permission required) ,6,COMP 611 001,FALL2018,"Mamouras, Konstantinos"
0 (permission required) Instructor Permission Required,0,COMP 690 001,FALL2018,"Palem, Krishna V."
0 (permission required) Instructor Permission Required,0,COMP 690 002,FALL2018,"Kavraki, Lydia E."
0 (permission required) Instructor Permission Required,0,COMP 690 003,FALL2018,"Ng, Tze Sing E."
0 (permission required) Instructor Permission Required,0,COMP 690 004,FALL2018,"Nakhleh, Luay"
0 (permission required) Instructor Permission Required,0,COMP 690 005,FALL2018,"Simar, Ray"
0 (permission required) Instructor Permission Required,0,COMP 696 001,FALL2018,"Vannucci, MarinaNakhleh, Luay"
0 (permission required) Instructor Permission Required,1,COMP 800 001,FALL2018,"Sarkar, Vivek"
0 (permission required) Instructor Permission Required,1,COMP 800 002,FALL2018,"Cox, Alan L."
0 (permission required) Instructor Permission Required,7,COMP 800 003,FALL2018,"Jermaine, Christopher M."
0 (permission required) Instructor Permission Required,4,COMP 800 004,FALL2018,"Wallach, Dan S."
0 (permission required) Instructor Permission Required,0,COMP 800 005,FALL2018,"Johnson, David B."
0 (permission required) Instructor Permission Required,5,COMP 800 006,FALL2018,"Ng, Tze Sing E."
0 (permission required) Instructor Permission Required,0,COMP 800 007,FALL2018,"Warren, Joe D."
0 (permission required) Instructor Permission Required,4,COMP 800 008,FALL2018,"Mellor-Crummey, John M."
0 (permission required) Instructor Permission Required,1,COMP 800 009,FALL2018,"Cooper, Keith D."
0 (permission required) Instructor Permission Required,1,COMP 800 010,FALL2018,"Zhong, Lin"
0 (permission required) Instructor Permission Required,7,COMP 800 011,FALL2018,"Nakhleh, Luay"
0 (permission required) Instructor Permission Required,7,COMP 800 012,FALL2018,"Kavraki, Lydia E."
0 (permission required) Instructor Permission Required,7,COMP 800 013,FALL2018,"Vardi, Moshe Y."
0 (permission required) Instructor Permission Required,2,COMP 800 014,FALL2018,"Cartwright, Robert S."
0 (permission required) Instructor Permission Required,1,COMP 800 015,FALL2018,"Goldman, Ronald N."
0 (permission required) Instructor Permission Required,3,COMP 800 016,FALL2018,"Rixner, Scott"
0 (permission required) Instructor Permission Required,3,COMP 800 017,FALL2018,"Chaudhuri, Swarat"
0 (permission required) Instructor Permission Required,3,COMP 800 018,FALL2018,"Shrivastava, Anshumali"
0 (permission required) Instructor Permission Required,1,COMP 800 019,FALL2018,"Varman, Peter J."
0 (permission required) Instructor Permission Required,2,COMP 800 020,FALL2018,"Palem, Krishna V."
0 (permission required) Instructor Permission Required,1,COMP 800 021,FALL2018,"Subramanian, Devika"
0 (permission required) Instructor Permission Required,5,COMP 800 022,FALL2018,"Chen, Ang"
0 (permission required) Instructor Permission Required,0,COMP 800 023,FALL2018,"Patel, Ankit B."
0 (permission required) Instructor Permission Required,1,COMP 800 024,FALL2018,"Kyrillidis, Anastasios"
0 (permission required) Instructor Permission Required,0,COMP 800 025,FALL2018,"Mamouras, Konstantinos"
0 (permission required) Instructor Permission Required,0,COMP 800 026,FALL2018,"Treangen, Todd J."
0 (permission required) Instructor Permission Required,0,COMP 800 027,FALL2018,"Dautenhahn, Nathan D."
0 (permission required) Instructor Permission Required,1,COMP 800 028,FALL2018,"Budimlic, Zoran"
